510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810
0.23951497622774695,0.26295850654450376,0.28336903274196085,0.29602828985406915,0.31707194102208897,0.32489848296592255,0.32774234276460401,0.34354380669918649,0.34622812759767607,0.35123324074911733,0.35646891693391541,0.36178071730665379,0.36626375091289798,0.36922137260653226,0.36993116078950045,0.37247380701948879,0.37503086066345043,0.37540767316556856,0.3779791791353132,0.3781103522331567,0.3767861672310453,0.37130468857568272,0.36981962068958341,0.35961324953313428,0.35180562050107572,0.3440598480198292,0.33647895725606736,0.32885722865852729,0.32129990557520977,0.31388246235148343,0.30582181315533008
